Year,Path_1,Path_2,Path_3,Path_4,Path_5,Path_6,Path_7,Path_8,Path_9,Path_10,Path_11,Path_12,Path_13,Path_14,Path_15,Path_16,Path_17,Path_18,Path_19,Path_20,Path_21,Path_22,Path_23,Path_24,Path_25,Path_26,Path_27,Path_28,Path_29,Path_30,Path_31,Path_32,Path_33,Path_34,Path_35,Path_36,Path_37,Path_38,Path_39,Path_40,Path_41,Path_42,Path_43,Path_44,Path_45,Path_46,Path_47,Path_48,Path_49,Path_50
0.8333333333333334,113071.54027006228,113562.52587967302,113023.7767762994,117929.75452300099,118768.65202266358,106254.63722806882,135501.74183899228,109562.09766205522,129950.88730556745,120569.45443211224,123639.01531376701,112995.35415426851,131699.1509555788,125430.70449644807,108063.63672093161,111982.28095486997,115291.46305587671,145560.86924248814,121701.85918843393,108809.79364633885,115890.39958536308,99386.85623540786,111247.81677077267,123158.20850858153,116336.69454703701,136232.42183808528,110904.88049742252,115661.92179550197,121177.57704070538,109626.9029998469,142190.26411614104,112593.77372334557,125286.09906482686,113735.95136522743,112575.23221650133,107185.57649654978,115366.40867807703,147730.39317083638,115450.0921580055,126817.02797890666,115573.2061529666,117565.59531710212,124578.28723050487,116176.66586543195,114252.91637578022,115440.7586716742,112074.81145246698,130227.27332599924,130796.36396848572,118002.28470029852
0.9166666666666666,121347.63772805566,116410.71380442103,117817.25996419461,121534.38421396549,133297.53829792864,109893.15091227807,138406.13041523725,106192.14458973586,132126.58273145006,117200.99157412339,124581.0758548728,114516.92082075766,132229.467045373,124052.75320453291,110072.77395477297,111027.4264682046,115847.43161532361,143617.07269891642,125427.2117101079,111597.18552256137,117079.8388177477,99731.29263832778,113536.97663038582,126424.11233734258,116672.52495902503,136611.95764786174,112345.02825228623,116457.84088671624,119624.53715435839,107505.9498779255,140683.56573463185,112297.67716210002,129590.59169957982,114462.37664881471,113954.86973843208,114898.66083634083,119026.66726118546,149934.68680436772,116539.87713003573,135081.23867773236,115621.76818296769,117402.6917770746,125933.38660357546,119955.90454931733,115229.50454496562,113344.29459573234,114379.00191399931,130287.1456453369,131700.65216128805,117177.47541954245
1.0,125011.46696194993,117302.86750522675,119371.97178456775,123191.34371362577,132309.26658329813,112566.18567474502,136933.48232837635,110136.91823604034,132594.55945444398,122217.971702006,121368.28611768618,115121.78191734717,130293.87632204748,124168.42437341242,119433.0930135261,107442.23325514437,112786.89306056974,139936.02516584043,125806.65705104628,120454.51732872993,109468.1182887746,100747.94704952545,113717.31311992633,126803.78726834337,119359.41732537992,137037.9357645258,116087.33733786464,117334.75621273255,124991.2831519681,106883.9447825656,148058.1425866859,113626.14769096195,128144.92939018467,107883.19106957717,116298.98726514871,120358.32128307942,119957.05541103914,154583.23843499005,115772.10124975137,138251.95743499545,113166.48360020696,123613.33906010163,123033.09056421462,122709.28926020516,113546.9573750308,113225.2299688957,117849.27134937036,135322.9412374966,133371.2450779658,115879.13925987382
1.0833333333333333,128607.7767511306,114640.9146662983,116768.57281213942,127591.87507894961,131143.92343080454,113109.94182043837,140286.0032330223,111501.37433953577,135189.761888554,126443.94901858241,124391.62570453642,119269.12128598604,132486.0674712235,127690.89271753965,100961.17630421885,107268.5057674142,113878.77120997096,141807.13254032633,132883.3948341268,121489.54686881758,112060.32044148039,100531.31304071825,118447.12920266557,130450.15784115918,121215.8524089497,143030.03758360376,120942.45669316922,120563.61214453456,130168.56458705215,107168.65086846935,148262.8708240737,113107.17468042599,132079.72983784895,110913.45386894244,121845.5942120291,122498.75892260227,120458.98629487706,155999.89816740947,125455.37191882438,135157.37750795015,120640.57321857105,122983.19523995339,119971.44924064979,126602.79296316714,111672.42353404083,104991.06484124897,120731.31645371314,136920.24858462476,136365.30774867866,117497.45558295841
1.1666666666666667,129684.17267375976,112946.17699321345,123461.32254064057,133380.48839018037,138388.72412620133,116685.3823684317,138870.01239369143,115757.60438942678,139001.48864042733,130596.131850323,121801.98000665545,119957.67133101854,132394.9111782357,124917.12423092085,100559.81127490329,112404.85895748061,120386.67866225782,135861.70166640464,135571.59333505124,123974.28386500398,116067.8042786258,104971.50164693536,118888.85568154346,137659.08904340683,125318.25434140308,143786.39346337534,122323.13941166445,122730.61354569421,130543.47120930857,107819.90616579253,151726.51234093952,115421.57257856653,138822.98383729346,111792.04835484218,121739.5772393084,126247.77166474788,120670.61994014763,165554.44582056074,126611.29157147306,132393.60809902186,121985.4148002286,123671.75390618002,120139.72787019036,128686.8988285178,117280.85139939634,108457.82771601742,120233.49333713485,138709.94060835612,140531.42162551603,121875.95943715307
1.25,137599.20174461507,114487.65707184009,132435.34961237918,128875.57633516645,144637.7610513182,109979.84197000641,141624.0659187429,114181.08405441782,145380.5616914003,135663.43835475153,124910.91911555486,121965.51027603315,137307.28347180554,126922.5101399953,101379.22459038925,115057.31154407191,121399.9968214477,139089.60515410564,140120.9545209565,115160.00474122298,114690.55673275428,106952.45257689734,119404.6337970083,142877.76482846154,126675.24488794693,148060.33433639642,126497.94888019546,127155.62872697848,127917.82864429124,117424.00979415946,154261.7436258842,114456.64234522203,144128.74862971055,115224.323235689,121801.06394372761,130504.20810896759,119225.31224767753,162508.0606813221,132721.31780853638,129429.69169228872,120762.38372138285,124314.12925633769,118137.92850838744,121888.16427883074,126026.73478271461,110638.6953780923,130915.84816130267,138804.76366279426,143269.4135877902,126027.29265463585
1.3333333333333333,140257.67567724423,115123.64679036506,142978.42298685206,132820.33546822116,146199.97402058187,113477.56481832937,150707.18107022715,115736.4204083308,148085.5734215822,135523.10470674126,126737.62674556642,123957.11551355875,144942.58364543086,128374.57235828126,102820.79579781694,114862.76878291632,128171.24265991908,140571.2735892408,142373.31829694004,115411.14388273271,120559.53950872367,107203.48617796658,118449.1607707385,139752.0211809987,128900.24426094636,164635.26069194495,123204.9052919799,129931.48466408011,131033.09572849232,124284.865212021,161747.79621674202,116822.13439696244,145803.13738568142,114902.9524817349,120285.19761053029,131236.84952902023,121956.10562624471,161362.43699305644,135564.49434883127,124223.84430760056,125649.45794925565,118949.71847053638,119424.72949024737,116682.4515051724,124672.49650422808,118020.86328152439,123492.07223175661,145040.25203256466,143236.61688582174,128689.58139279165
1.4166666666666667,144963.44604619686,121816.43376732408,137636.94596631508,132648.84713873343,148262.07483774563,111249.48676838414,153032.86516121277,115399.98499194482,152134.85451929638,140044.25208942176,126830.85970410465,121519.37374990644,149181.20072011932,130652.96358815732,103004.93062007571,117938.27962140973,125065.80302138151,141934.9844896922,142274.85209063906,107665.55794374387,123446.25955729597,106363.96806436882,119509.0699314407,142022.63023984805,129942.47287028733,167344.01051695668,125249.66463566473,134953.62941480984,133095.6754047458,128861.24182581613,167659.0535591791,122168.03726294273,149490.26086093276,114438.61850998833,119606.42046086455,133468.65924768575,125679.05027588931,157386.43202215995,140848.6359468874,120263.93993879425,123228.43036144151,123713.98382152358,117748.82780947303,119444.86561716402,129757.15915350468,120773.00846666767,123131.5706336873,148029.06759925903,143458.2332878155,128910.53467370626
1.5,142387.24423985387,130957.98737215695,144515.93279190766,131153.15500526456,150175.01288080198,111203.0940495651,149890.40823281353,119447.80022004603,148149.9729552885,145341.48252840943,129229.55989251361,127315.15515349423,147084.96932798903,129553.03683013063,102504.7275297101,120420.50237137002,126608.31453363707,146504.7562986591,146904.87408117746,107372.53598867153,122723.15060249611,109275.52604720753,111245.5501415878,146817.46442304747,131312.54724656045,159355.41543342877,125789.43690710329,142838.82437650225,135758.02819233024,135265.8197545199,168255.6509142645,125057.31262577757,153950.55366791494,113908.77962052506,123550.18595013377,133166.91309622338,128217.31541761132,156350.24200213887,139812.61179871552,120403.10376870002,119418.31361858652,126503.82094807285,116809.09769730415,118392.40695911403,128894.15291113872,120649.11890493576,125443.23052651329,139928.13492662925,142708.4719512266,130543.86381371018
1.5833333333333333,140957.7265800078,130872.88022991808,150089.51957407448,130651.66791947364,155553.82923140976,117517.92971280933,143968.92782289558,120137.7736275313,155976.6725088137,149696.07425033784,131360.4562698081,131813.54778529704,140977.71400524964,122426.40790470531,105159.03601492319,118314.502485359,129318.13521083804,143328.85416296095,153421.6801659286,108247.50738841953,126170.48740373965,109671.31193706533,112852.52686868494,145958.41800807245,132354.43894996864,151356.08791291746,131375.89880072515,140314.4758808252,138668.6655591941,137811.3052594447,172321.7001681877,125500.29361468327,153809.17708193837,118060.79230156401,121524.06484987756,142888.5507077464,125116.53057126848,159086.2721810559,138607.18666735262,126049.14317571437,121655.18762691165,132743.0745963114,121091.62184108637,118352.37607314397,128680.40475073126,121116.36562687015,128393.5023591204,138055.93040089041,140639.21961521838,129852.20173954852
1.6666666666666667,141669.6595547833,132752.58716010486,155220.44857218317,128973.59952598053,152890.92607438006,120699.20875322774,146523.66738747928,118931.8084349635,154238.8062644869,149988.94773676852,130892.81310788917,133485.15051899359,145911.52470427428,119055.03968929093,106816.27237342404,121235.70013854367,133996.48486840614,148196.96990156773,159939.132680562,110660.72512502747,126734.02313088434,111472.73068192438,115778.27789356149,148079.211739747,141458.97867169647,142152.8766125755,132665.5086463696,142716.88442141097,142060.6015256258,139879.24151484625,168271.926546072,132196.97994684038,160564.59846445464,120472.57659897498,122837.82234052046,139853.0796487737,129105.96524351723,160125.63715068385,137309.93203497792,130651.93270795207,124369.67631129708,132794.9386942179,127687.4463521095,115306.40532980883,129187.50472890539,124517.1576259226,127013.46739967703,145965.5442811041,140895.28290533632,130209.748620509
1.75,151166.1361038878,136410.70592585532,154230.1796885099,129251.80848518747,157125.47435558515,123773.64005089385,149101.63517865242,120321.28041789487,154207.95009369522,150733.66899654243,134748.21831544742,132995.54296762426,153554.12016045512,123030.03742791968,107677.23184574125,115250.33039868684,137684.46389888364,152294.4120715897,165304.83301345643,109978.37089096056,128895.20185709727,101782.64954976161,112879.94733995496,150926.78895728636,138975.7633166316,142752.46190390483,130920.37272542405,146925.12990878895,139097.12936220356,142292.06448603282,170714.1450445187,145660.9359920529,162895.2335954285,120903.51707180195,127562.80550248155,140122.7620852054,129413.66529821666,166449.55051362413,134291.19361134968,136126.43578636835,122597.14459364023,137627.75302276772,133449.6725431467,122627.20946355401,131073.92004598287,124182.58434703347,133867.38793635456,148631.56022114595,140364.56694516767,134557.39061651326
1.8333333333333333,156748.5174398223,137767.33380667292,158262.37195135353,124793.4555964889,154966.53302011918,124751.12994645123,148682.8127467103,122302.54930752213,157074.53240609207,154253.9485199801,137699.8164392026,127342.16371378576,154321.81947324253,123598.00989764866,112018.92163566448,117137.46507541185,145477.8652812536,154011.84344134986,163426.95001913808,110127.30524657924,135158.98159308807,104582.73417641861,110746.42184770947,149961.31239301004,142009.90008543766,144383.3326280901,127843.62937734448,151678.3440714241,142366.34878262854,150952.78455937418,171530.83133934258,141890.1585898276,166714.41694607568,114107.57506015027,134001.91330528024,139866.87229317732,121350.36415562932,164417.9350925913,134161.3827954662,131092.21720568227,124973.89177423717,139128.98821576303,134578.6364522363,125798.93099978214,122812.23914356988,133398.70760388862,134041.99265240692,150935.70846103952,145945.8708437928,149738.1180223923
1.9166666666666667,169977.7907642147,141456.95377057343,157916.88759514745,127613.26287981829,155002.64699915395,127948.25578585204,150653.2928324566,119425.29863310524,155451.76729784833,153043.3084582662,139675.9819427639,137667.93580020804,146136.78909882202,129097.72982207646,117170.46606960392,117820.838968744,151113.38132773057,155296.2586286779,165663.2681465362,112111.84333165789,134984.68820497423,107045.64489950928,113791.19381101885,150474.82164863966,137682.59459275816,152413.77097485826,130921.77243902494,146980.49139051864,147318.29574919303,150727.382044369,169468.42960678285,143339.9726707213,174434.38268187465,119689.51174454545,135406.67420116308,138196.057227782,120118.9600252332,176018.35968919497,136237.74815318294,137578.27378634593,125601.06446470637,140592.07619800308,137859.25291803296,126923.16286898831,122572.24986766068,139567.01876116887,139947.88291958012,152668.91135006276,146576.2924856058,149980.04298502154
2.0,171343.11421599617,150059.45476133906,160061.81734820033,130987.66541002954,162867.30045016902,121799.51757927999,154575.903306077,123289.88383133043,156497.84135669746,162565.62902430326,144273.21798635199,137794.5665197894,148179.30746907694,130867.17963185307,118332.42943211284,127597.22620349289,154922.21841005926,157350.73757907847,163256.01735088165,113694.8294861922,133590.3718843577,107896.80138683865,118598.1861178807,149556.55119926538,140574.98639387373,156693.79514745393,139524.64646170926,146624.25339496907,150665.23207590354,158708.87032368573,170814.9133657468,147213.1569981265,180734.70112847796,121764.46066398584,135913.29428586736,138133.15007629062,120146.93092245856,168923.46918335924,133193.1291267464,141825.2617016534,130225.48850817641,140837.35627045654,129224.80352454369,125903.8956752197,125581.07616827461,141954.0523511037,143451.7613935954,161246.61933737423,152601.84954873967,150533.52326943955
2.0833333333333335,171476.62594466688,147464.13946384718,165049.9072588022,138506.63144422648,162232.17865445063,122783.51687802865,154003.8298214901,120457.4414290481,166047.24972373247,152525.40821121813,152904.1318664946,137901.69347396458,147285.3644637338,127574.13650206388,125861.38644320598,132641.8636578258,151169.8323778977,156618.01275222824,161118.3885962917,114235.43933327132,136756.39480518908,111559.27684118193,122440.01024133097,156756.611581653,139604.54556155877,160029.30657221028,141224.19357817096,148358.13463920265,158766.90866361358,158090.00856188664,168463.16207032136,146603.01459545424,182143.26549237868,122336.19080061329,135868.48501233725,138377.255646067,119266.9779308427,168734.2807116738,130690.20921664119,145948.0482892712,133172.37290859988,149396.73889500942,123151.7251226278,127087.7549930095,129295.26349955868,137609.68003399926,145315.61666510897,164762.15529445536,154499.22021007442,152718.49401910673
2.1666666666666665,176823.21164923417,148301.070297778,172894.51075418666,130906.0509411304,167336.42703389406,122122.61741127673,160346.39579861896,119906.95463524538,170450.21001516367,154390.79530619684,157262.43134076623,141869.22453061666,155063.92737808722,128683.9139699182,132891.67778408367,124751.90692218656,154319.58756770776,154606.28581035952,166937.47705599444,111128.91713141833,135647.84931474316,105950.68448866035,125154.35650390858,158969.20642253052,133733.86024247183,159796.02946669864,141644.68719326198,149978.2529368721,163248.88309226293,160884.68163313754,170533.13126232996,158503.40273672013,184502.82152476526,123897.17956536474,140556.99793350938,135797.41593432744,121521.30474139706,169558.28771745856,131368.42016930383,141230.41993783688,141546.66106185687,148602.5326919073,126737.43479639833,129817.53543711953,126963.19017149064,126257.8638445985,154876.95997689862,161738.9178937076,153487.58481981076,159173.96846406822
2.25,183609.28718645996,151426.4180765971,176951.8092534364,131664.55008056865,174270.12006387653,121239.71142041864,162477.65605470436,121001.72625264333,163524.74424565825,162364.11265302222,163157.9099896582,150941.47162082614,156975.5345507774,127511.5439177945,134912.698943733,125909.20164142047,161190.82491350322,163809.67309798958,174676.91234211755,113036.22778296284,132437.39194818673,106928.94932940163,133702.2794563546,158688.64728446098,146055.13568186288,158475.54442702825,146975.53918781175,155362.423818518,166322.3921347876,162752.82073215648,180233.31434803215,157308.83412561208,190681.34288705603,128691.37824200891,154139.0237778222,133158.21865406635,124513.34132426562,174983.75598886528,131552.47063325846,144069.59447500916,140611.24333002025,139425.4684540355,132805.2717442318,134987.38516892548,128264.57984804909,135143.7043688166,155157.45028407592,157600.49558380296,153419.76924662548,158074.05999687096
2.3333333333333335,193025.81861793136,152532.32327775913,171390.3456908379,133365.15717355334,177421.24946663587,127374.89706317092,153618.02299778414,122909.4541000029,168345.06105642172,161952.45075894322,162568.63581226222,146637.05993476853,159992.5940423996,126929.29895103569,146190.26636877318,128751.66896793067,164138.08772963737,159274.79874186416,176824.25663063902,117227.42633544111,140681.648529878,85956.83966761401,135758.03303379446,163490.03296668394,147977.270493974,164975.82178279737,154024.24057010855,161941.048738548,163979.10691140388,168603.03679476917,184102.05580757573,152227.66265826861,192262.01807734836,123791.5391214009,157417.44486118032,133816.06005578957,132798.6540174991,183777.1974186905,140292.81040585175,148040.8451159153,135295.0893870693,138644.87081432392,137240.80648255677,135060.47289293795,129917.49248071687,139012.16943927194,156943.65607225613,159679.50335129947,149839.6069107862,162334.53213719508
2.4166666666666665,196426.7006386265,148890.61576248732,177901.44707404164,133617.07655256486,175043.73200596593,130502.70314684474,159449.57229397845,122522.52804680819,166812.93153085504,161680.52959705392,166742.8219155022,147393.98704723324,160960.35822849828,128336.6609483679,157128.31444986808,131422.06728926976,167053.58455699912,160282.10917160587,173612.24260630942,122054.34283473642,146284.09773160247,87315.94187088439,128775.63430767761,166754.40136012944,153880.93521958028,176413.5877978387,171608.2315045335,164332.8884884463,163359.89054239524,171095.80732194908,190148.10558637034,153959.12583520685,188611.75675301935,125998.35135529964,160562.0329398378,134901.0341724944,134285.4145335961,189597.89129065478,137809.10401089457,148050.1173076553,132413.7124479606,144343.51582778498,133348.21265969973,143786.66304166158,131060.98203027072,141732.91858588983,159315.42667349023,162965.75993962804,155001.52645064102,164828.9444192749
2.5,207226.12849076334,150077.83848231702,190901.97186056362,132506.94716894883,181631.64812730072,131248.99740575865,160036.56938465618,122541.63328651004,168999.294021945,158454.87511485466,165935.07363285162,149055.97188386982,161794.22557622424,126744.14210532776,160831.8077106842,133924.36674435728,171184.04774704252,154436.17955029817,178597.22064928897,126630.07390190182,148245.15487809098,86030.37686490762,128848.95564785799,170147.2473229379,158530.72929290214,177473.02247934186,168340.27606554006,161619.6607245817,167834.85477306283,167332.24465666205,193430.89243155465,155462.29239642972,183642.35338595934,130002.840608567,165633.9377330964,130042.46512997613,134477.55103798947,194100.1120823859,138431.18918327003,148092.9237600439,134055.4233109804,148213.75690322873,136001.07374822962,146239.2411075139,132139.45254444447,151528.91309590076,165702.32019239813,168139.74833290186,162117.64874226364,159238.2424949506
2.5833333333333335,204328.00303542576,151196.48716617326,187792.78069602803,132586.67473385364,189118.15170801984,141645.69826124213,166916.59190316373,127244.99477784592,180531.4705463237,169129.95356939602,163010.82776392178,149178.51408519706,170964.11548456526,131790.984111908,166323.66442990542,139809.6349858134,173055.14902424833,157103.76415889413,186418.1489166799,130296.04647368858,156053.0610189895,86720.36016694842,132492.79473594934,173367.00216187208,156718.1417226226,180180.43696420803,179964.11429544972,162075.69545242118,170819.8947488699,169328.23331051558,198313.37627043767,163778.0045557601,178564.62003597827,128887.57363419863,174537.78145892464,123316.85133839132,137065.8699426034,194347.84119920956,140195.97695921204,150518.58585744814,137443.72339288515,151475.9620009654,135873.7104946079,145604.39942676574,134566.74954247198,155886.10559349883,169706.82998886544,174526.22465969008,172372.24903185884,165644.66384070597
2.6666666666666665,218697.87044109535,154736.96914415126,190676.94953054923,124675.1937886744,194637.16300579128,144324.38102081587,168211.99644844452,131942.6524594766,171739.3406149621,181168.17788974682,166672.48194224082,152078.3887050662,179045.6752264833,133991.60099747448,167041.7668503942,142830.52442288728,181857.0018209852,160211.72359321223,189338.9917957395,132491.5461863552,162294.3349808009,85918.92556653597,134932.36736976268,176361.72312240917,151527.10068185686,183500.26690479723,183174.27643999632,168259.87915365634,172064.8446942711,167440.78277285362,187834.14132525827,172335.5308909366,177086.81591123767,127123.08110625709,173872.67771430293,126958.96523884687,134763.5117511159,198811.33545443366,144519.0981859549,151677.32847464536,144108.25176149374,154025.21458964853,135535.6335469955,145395.626478247,156115.20599800884,165049.9435063708,172919.54708427817,176441.011390251,172350.45948905245,165597.47332401507
